Proposal,Observation,Data Type,Intent,Instrument,Filter,Target Moving,Target Name,Polygon Boundary,Exposure Start,Exposure End,Exposure Length (m),Asteroids,Common Name,JPL Classification,JPL Radius (km),JPL Geo Albedo,JPL Phase Angle (Deg),JPL Sun-Asteroid Dist (AU),JPL Asteroid-JWST Dist (AU),JPL Midpoint (RA DEC),JPL Pos Rates (arcsec/hr),JPL Pos Uncertainty (arcsec),Readout Mode,Sub Array Configuation,Array Data Type,Dither Type,BrightSky Pix Numbers,Pixel Units,Flux Density (MJy/sr),Pixel Area (arcsec2/Pix),JPL Visual Magnitude (mag),JPL Surface Brightness (mag/arcsec2),Asteroid Flux (mJy),Flux Error %,Annulus / Img Median,S/N,JPL Asteroid Distance (pix),JPL Asteroid Distance (arcsec/exptime),JPL Center Offset (arcsec),Aperture NAN Perc,Annulus NAN Perc,Streak Flag,Datalabs
1022,jw01022018001_02101_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,JUPITER,Polygon 7.353763240999985 1.7846501009999973 7.3239937920000155 1.774824342000001 7.313901283000025 1.8045798999999987 7.343529340999976 1.8146637630000029,2022-07-03 17:31:58.304,2022-07-03 17:32:28.829,0.5087,2014 OL348,-,Main-belt Asteroid,-,-,25.6967,2.365,2.0583,(7.33618  1.77893),(34.1799  6.420514),0.494,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2578,0.0123,23.991,-,0.0,100.0,0.9866,0.0,Point,0.2949,1.2539,0.0,26.85,,True
1022,jw01022021001_03101_00001_mirimage,image,science,MIRI/IMAGE,F770W,Yes,JUPITER,Polygon 7.472878321000017 1.8298202279999978 7.443098564999989 1.8200234749999997 7.43303481699999 1.8497888489999992 7.462673441999996 1.859843847000002,2022-07-03 19:04:20.187,2022-07-03 19:04:50.712,0.5087,1999 NP39,-,Main-belt Asteroid,2.1835,.093,31.811,1.9456,1.5817,(7.4454  1.83779),(54.60755  28.48492),0.006,FASTR1,FULL,-32.0,NONE,1032 1024,MJy/sr,0.2578,0.0123,19.073,6.629,2.5359,5.0,1.0418,4048.46,Point,0.5222,0.4946,16.67,0.0,,True
1051,jw01051006001_03101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3369086590001 4.010163409 182.36472610000013 3.9956201800000013 182.35032931999987 3.967682452000002 182.32242563799986 3.981943998,2022-05-27 04:09:09.941,2022-05-27 04:10:38.742,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2258,2.3573,1.7401,(182.33852  3.99312),(13.80015  -5.04535),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.295,-,0.046,5.0,1.0009,125.35,2.0485,0.3624,0.1683,0.0,0.0,,True
1051,jw01051006001_03101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.335822962 4.00725628 182.3636403810002 3.992713198000002 182.34924380000018 3.9647753939999983 182.32134014200022 3.979036793000003,2022-05-27 04:12:02.037,2022-05-27 04:13:30.838,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2261,2.3573,1.7401,(182.3387  3.99305),(13.80193  -5.04625),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.295,-,0.0582,5.0,1.0001,158.55,2.1732,0.3625,0.1695,0.0,0.0,,True
1051,jw01051006001_03101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3400828540001 4.010624685999998 182.36790031600017 3.9960814669999984 182.35350353800007 3.968143734000002 182.32559983599978 3.982405269000002,2022-05-27 04:14:56.884,2022-05-27 04:16:25.685,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2264,2.3573,1.7402,(182.33889  3.99299),(13.80373  -5.04717),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.295,-,0.045,5.0,1.0037,122.65,2.0485,0.3625,0.156,0.0,0.0,,True
1051,jw01051006001_03103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.336894892 4.010175652999998 182.36471193899987 3.9956328369999996 182.35031518000022 3.9676948409999997 182.3224119099998 3.9819563449999977,2022-05-27 04:20:24.305,2022-05-27 04:26:00.085,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2273,2.3573,1.7402,(182.33937  3.99281),(13.80834  -5.04952),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.295,-,0.0444,5.0,1.0119,54.49,11.0699,1.3713,0.4002,0.0,0.0,Yes,True
1051,jw01051006001_03103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33580931300003 4.007268320999999 182.36362631999998 3.9927256180000024 182.34922972699994 3.9647875640000003 182.32132649700003 3.9790489550000006,2022-05-27 04:27:23.377,2022-05-27 04:32:59.157,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2281,2.3573,1.7403,(182.33982  3.99265),(13.81266  -5.05173),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.295,-,0.049,5.0,1.0121,60.04,11.0699,1.3718,0.2369,0.0,0.0,Yes,True
1051,jw01051006001_03103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34006904700004 4.0106367569999986 182.36788610699978 3.996093937000003 182.3534893360001 3.9681559429999984 182.32558605200003 3.982417449999997,2022-05-27 04:34:25.200,2022-05-27 04:40:00.980,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2289,2.3573,1.7403,(182.34027  3.99248),(13.81701  -5.05394),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.295,-,0.0523,5.0,1.0102,64.12,10.9599,1.3722,0.2352,0.0,0.0,Yes,True
1051,jw01051006001_03105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33688832599992 4.010171139000001 182.36470545799978 3.995628446999998 182.3503086350002 3.9676904489999973 182.3224055450002 3.9819518259999973,2022-05-27 04:42:47.457,2022-05-27 04:44:10.708,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2296,2.3573,1.7404,(182.34067  3.99233),(13.82095  -5.05595),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.296,-,0.3268,5.0,1.0092,242.22,2.1732,0.3403,0.178,0.0,0.0,,True
1051,jw01051006001_03105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33580332900013 4.007263411999998 182.36362038100023 3.992720756999998 182.34922364699986 3.964782740000001 182.32132063599988 3.9790440809999974,2022-05-27 04:45:36.737,2022-05-27 04:46:59.988,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.23,2.3573,1.7404,(182.34086  3.99227),(13.82269  -5.05684),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.296,-,0.32,5.0,1.0074,237.19,2.3578,0.3404,0.2124,0.0,0.0,,True
1051,jw01051006001_03105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34006313300017 4.010631865999999 182.36788023100019 3.9960890790000008 182.35348330499994 3.968151129999998 182.32558024700023 3.9824126029999998,2022-05-27 04:48:28.833,2022-05-27 04:49:52.084,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2302,2.3573,1.7404,(182.34104  3.9922),(13.82447  -5.05775),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.296,-,0.3246,5.0,1.0077,240.59,2.0485,0.3404,0.182,0.0,0.0,,True
1051,jw01051007001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34904263399983 4.007496285999998 182.37685966900023 3.9929524600000015 182.3624623320002 3.9650150420000023 182.33455904999977 3.979277188000001,2022-05-27 05:32:47.344,2022-05-27 05:34:16.145,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2352,2.3573,1.7408,(182.34388  3.99116),(13.85186  -5.07171),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.296,-,0.043,5.0,1.0,117.06,2.1732,0.3639,0.1627,0.0,0.0,,True
1051,jw01051007001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34384764999973 4.006627781 182.37166476199994 3.992084157999998 182.35726764600005 3.964146635000001 182.32936428900004 3.978408576999997,2022-05-27 05:35:42.192,2022-05-27 05:37:10.993,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2356,2.3573,1.7408,(182.34407  3.99109),(13.85366  -5.07263),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.296,-,0.0502,5.0,1.0021,136.76,2.1732,0.3639,0.1542,0.0,0.0,,True
1051,jw01051007001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34498301399978 4.002319608000001 182.372799959 3.9877759459999997 182.35840287900018 3.9598384429999998 182.3304996879998 3.974100425000002,2022-05-27 05:38:34.224,2022-05-27 05:40:03.025,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.236,2.3573,1.7409,(182.34426  3.99103),(13.85543  -5.07353),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.296,-,0.0407,5.0,1.0021,110.89,2.3578,0.364,0.1527,0.0,0.0,,True
1051,jw01051007001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34902867400004 4.007508551 182.37684532200012 3.9929651509999973 182.36244802100018 3.965027459000002 182.3345451429997 3.9792895479999983,2022-05-27 05:43:58.956,2022-05-27 05:49:34.736,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2368,2.3573,1.7409,(182.34473  3.99085),(13.86002  -5.07587),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.296,-,0.0473,5.0,1.01,57.99,10.9599,1.3767,0.3141,0.0,0.0,Yes,True
1051,jw01051007001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3438339999999 4.006640127999997 182.37165071199993 3.9920969060000013 182.35725360500007 3.9641591210000007 182.32935066600024 3.978421032000001,2022-05-27 05:50:57.964,2022-05-27 05:56:33.744,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2376,2.3574,1.741,(182.34518  3.99069),(13.86433  -5.07807),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.297,-,0.0513,5.0,1.0099,62.9,11.0699,1.3772,0.1771,0.0,0.0,Yes,True
1051,jw01051007001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3449695790001 4.0023313840000005 182.37278609000026 3.9877880579999996 182.3583889540001 3.959850326999999 182.330486214 3.974112342999999,2022-05-27 05:57:59.787,2022-05-27 06:03:35.567,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2383,2.3574,1.741,(182.34563  3.99052),(13.86868  -5.08028),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.297,-,0.051,5.0,1.0102,62.53,10.9599,1.3776,0.367,0.0,0.0,Yes,True
1051,jw01051007001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34902272600024 4.007503659000001 182.37683941100025 3.9929602920000002 182.3624419539999 3.9650226440000007 182.33453930300018 3.9792846989999995,2022-05-27 06:06:27.612,2022-05-27 06:07:50.863,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.239,2.3574,1.7411,(182.34605  3.99037),(13.87267  -5.08232),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.297,-,0.3058,5.0,1.0069,226.71,2.0485,0.3417,0.2166,0.0,0.0,,True
1051,jw01051007001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34382785400024 4.006634976000002 182.37164459899978 3.9920917799999986 182.35724733099988 3.9641540430000015 182.32934462000003 3.978415926000001,2022-05-27 06:09:19.708,2022-05-27 06:10:42.959,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2394,2.3574,1.7411,(182.34624  3.9903),(13.87444  -5.08322),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.297,-,0.2984,5.0,1.0066,221.2,2.467,0.3417,0.2238,0.0,0.0,,True
1051,jw01051007001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34496314799975 4.002326712000004 182.37277972700025 3.987783478000002 182.3583824949999 3.9598457610000017 182.33047995100003 3.9741076840000016,2022-05-27 06:12:06.172,2022-05-27 06:13:29.423,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2398,2.3574,1.7411,(182.34641  3.99024),(13.87616  -5.0841),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.297,-,0.3038,5.0,1.0063,225.19,2.0485,0.3418,0.1899,0.0,0.0,,True
1051,jw01051008001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34131471099985 4.000187019000001 182.36913176200014 3.985643697999998 182.35473506399984 3.957706020000003 182.32683177099977 3.9719676590000015,2022-05-27 06:54:11.563,2022-05-27 06:55:40.364,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2444,2.3574,1.7415,(182.34913  3.98925),(13.90216  -5.09735),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.297,-,0.0574,5.0,1.0041,156.36,2.3578,0.3652,0.1824,0.0,0.0,,True
1051,jw01051008001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.336046651 3.9985173299999976 182.3638637099999 3.9839741330000016 182.34946716599978 3.9560363910000014 182.3215638650001 3.970297906999998,2022-05-27 06:57:09.163,2022-05-27 06:58:37.964,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2448,2.3574,1.7415,(182.34932  3.98918),(13.90398  -5.09828),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.297,-,0.0539,5.0,0.9999,146.66,2.3578,0.3653,0.1854,0.0,0.0,,True
1051,jw01051008001_02101_00003_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34199877699982 3.9958528089999996 182.36981564300004 3.9813094159999998 182.35541894900015 3.953371774999997 182.32751583899991 3.9676334869999983,2022-05-27 07:00:01.195,2022-05-27 07:01:29.996,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.2452,2.3574,1.7415,(182.3495  3.98911),(13.90575  -5.09918),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.298,-,0.0515,5.0,1.002,140.34,2.0485,0.3653,0.154,0.0,0.0,,True
1051,jw01051008001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34130144300013 4.0001988169999985 182.36911804000013 3.985655793000002 182.35472124700001 3.957717906999998 182.32681842400007 3.971979619999999,2022-05-27 07:05:23.111,2022-05-27 07:10:58.891,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.246,2.3574,1.7416,(182.34998  3.98893),(13.9103  -5.1015),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.298,-,0.0525,5.0,1.0108,64.35,11.3736,1.3819,0.2108,0.0,0.0,Yes,True
1051,jw01051008001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33603297899975 3.998529486 182.36384962300002 3.983986661000002 182.34945306000006 3.9560486730000006 182.3215501910002 3.970310186000002,2022-05-27 07:12:27.687,2022-05-27 07:18:03.467,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2468,2.3574,1.7417,(182.35044  3.98877),(13.91467  -5.10373),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.298,-,0.053,5.0,1.0102,64.93,11.0699,1.3824,0.2504,0.0,0.0,Yes,True
1051,jw01051008001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34198514899984 3.9958648740000027 182.36980159600003 3.9813218449999974 182.3554048720001 3.9533839620000006 182.32750219899992 3.967645680999999,2022-05-27 07:19:32.326,2022-05-27 07:25:08.106,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2475,2.3574,1.7417,(182.35089  3.9886),(13.91904  -5.10595),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.298,-,0.0491,5.0,1.0118,60.15,11.0699,1.3829,0.2936,0.0,0.0,Yes,True
1051,jw01051008001_02105_00001_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34129518499984 4.0001941919999995 182.36911184299976 3.985651247000002 182.35471494100017 3.9577133810000005 182.32681232099972 3.9719750140000025,2022-05-27 07:27:49.015,2022-05-27 07:29:12.266,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2482,2.3574,1.7418,(182.3513  3.98845),(13.92292  -5.10793),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.298,-,0.3341,5.0,1.0073,247.64,2.467,0.343,0.1858,0.0,0.0,,True
1051,jw01051008001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.336026885 3.9985247470000025 182.36384357600002 3.9839819739999984 182.3494468760001 3.9560440199999998 182.321544224 3.970305481000002,2022-05-27 07:30:41.111,2022-05-27 07:32:04.362,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2486,2.3574,1.7418,(182.35148  3.98838),(13.92469  -5.10883),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.298,-,0.3332,5.0,1.0087,246.98,2.1733,0.343,0.1803,0.0,0.0,,True
1051,jw01051008001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F1280W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34197905500008 3.9958601950000023 182.3697955540002 3.981317227000001 182.3553987030002 3.9533793729999993 182.32749624200014 3.967641029999999,2022-05-27 07:33:33.143,2022-05-27 07:34:56.394,1.3875,2010 SE55,-,Main-belt Asteroid,-,-,23.2488,2.3574,1.7418,(182.35167  3.98832),(13.92646  -5.10973),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.4098,0.0123,23.298,-,0.3285,5.0,1.0083,243.51,2.3578,0.343,0.1969,0.0,0.0,,True
1051,jw01051009001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F770W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32903305000008 4.003151184999998 182.35685039100005 3.988608228000001 182.34245400899977 3.9606703629999997 182.31455042899998 3.9749316370000023,2022-05-27 08:18:47.206,2022-05-27 08:20:16.007,1.48,2010 SE55,-,Main-belt Asteroid,-,-,23.254,2.3575,1.7422,(182.35459  3.98724),(13.95438  -5.12396),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.2578,0.0123,23.299,-,0.0542,5.0,0.9997,147.48,2.1733,0.3667,0.2019,0.0,0.0,,True
1051,jw01051009001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F1130W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.32901899300023 4.003163629000002 182.35683596199996 3.988621128000001 182.3424396440002 3.9606829730000013 182.31453645400015 3.9749441620000017,2022-05-27 08:29:53.250,2022-05-27 08:35:29.030,5.5963,2010 SE55,-,Main-belt Asteroid,-,-,23.2554,2.3575,1.7423,(182.35544  3.98693),(13.96246  -5.12808),0.174,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,1.0858,0.0123,23.299,-,0.0506,5.0,1.0104,62.11,10.9599,1.3874,0.3513,0.0,0.0,Yes,True
1051,jw01051019001_02101_00001_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33688251800007 4.0101649319999995 182.3646997610002 3.995622429000002 182.35030297299974 3.9676845059999994 182.3224000660002 3.981945639999999,2022-05-31 14:32:22.281,2022-05-31 14:33:45.532,1.3875,2018 HP10,-,Main-belt Asteroid,-,-,27.1232,2.1042,1.5157,(182.35147  3.97498),(16.84569  -31.7257),0.261,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.3602,0.0123,21.705,-,1.3376,5.0,1.0274,690.89,5.2309,0.8307,0.2277,0.0,0.0,,True
1051,jw01051019001_02103_00001_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.33690062300002 4.010166961999999 182.36471789799987 3.995624047999997 182.35032121500018 3.967686254999999 182.3224177970002 3.9819476309999984,2022-05-31 14:42:27.215,2022-05-31 14:43:03.291,0.6013,2018 HP10,-,Main-belt Asteroid,-,-,27.1242,2.1042,1.5157,(182.35218  3.97364),(16.85209  -31.7268),0.261,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.3865,0.0123,21.705,-,1.6414,5.0,1.0026,140.59,Point,0.36,0.1598,0.0,0.0,,True
1051,jw01051019001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.340075134 4.010627635000002 182.36789237400012 3.9960846249999995 182.35349558600024 3.968146880999999 182.3255922020001 3.9824083540000004,2022-05-31 14:46:28.687,2022-05-31 14:47:04.763,0.6013,2018 HP10,-,Main-belt Asteroid,-,-,27.1247,2.1042,1.5158,(182.3525  3.97305),(16.85492  -31.7273),0.261,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.3865,0.0123,21.705,-,1.597,5.0,1.0026,136.78,Point,0.36,0.1513,0.0,26.52,,True
1051,jw01051019001_02105_00002_mirimage,image,calibration,MIRI/IMAGE,F2550W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3358063159999 4.007259476000001 182.3636234169999 3.9927167719999983 182.34922672000002 3.9647788999999998 182.32132368799995 3.9790401870000016,2022-05-31 14:52:07.235,2022-05-31 14:52:29.435,0.37,2018 HP10,-,Main-belt Asteroid,-,-,27.1253,2.1042,1.5158,(182.35294  3.97222),(16.85889  -31.728),0.261,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.7142,0.0123,21.705,-,0.338,14.5,0.9989,6.91,Point,0.2216,0.5912,28.82,50.24,,True
1051,jw01051019001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F2550W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3400661079999 4.010627932000004 182.3678832489998 3.9960850869999978 182.3534863500002 3.9681472880000017 182.32558327600006 3.982408716000001,2022-05-31 14:53:55.459,2022-05-31 14:54:17.659,0.37,2018 HP10,-,Main-belt Asteroid,-,-,27.1255,2.1042,1.5158,(182.35308  3.97196),(16.86016  -31.7282),0.261,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.7142,0.0123,21.705,-,1.5709,5.0,1.0007,32.12,Point,0.2216,0.1835,0.0,0.0,,True
1051,jw01051020001_02101_00002_mirimage,image,calibration,MIRI/IMAGE,F1500W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34382302200018 4.006628085999998 182.37163980899984 3.9920849439999975 182.35724243700008 3.964147352999999 182.3293399799999 3.9784091289999988,2022-05-31 15:32:49.349,2022-05-31 15:34:12.600,1.3875,2018 HP10,-,Main-belt Asteroid,-,-,27.1298,2.1042,1.5161,(182.3562  3.9661),(16.88824  -31.7332),0.262,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.3602,0.0123,21.706,-,1.2797,5.0,1.0277,660.99,5.0784,0.8313,0.2351,1.16,0.0,,True
1051,jw01051020001_02103_00002_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.3438400869998 4.006630714000003 182.37165697700007 3.992087295999997 182.35725984699994 3.9641497640000005 182.3293568100003 3.978411647000001,2022-05-31 15:42:04.364,2022-05-31 15:42:40.440,0.6013,2018 HP10,-,Main-belt Asteroid,-,-,27.1307,2.1042,1.5161,(182.35685  3.96489),(16.89404  -31.7342),0.262,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.3865,0.0123,21.706,-,0.4352,5.0,1.005,37.28,Point,0.3603,0.504,82.56,61.88,,True
1051,jw01051020001_02103_00003_mirimage,image,calibration,MIRI/IMAGE,F2100W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34497572900014 4.002322662999998 182.37279245300024 3.9877792090000006 182.35839536200018 3.959841695000002 182.33049248999976 3.9741036149999993,2022-05-31 15:44:00.908,2022-05-31 15:44:36.984,0.6013,2018 HP10,-,Main-belt Asteroid,-,-,27.1309,2.1042,1.5161,(182.357  3.9646),(16.89541  -31.7345),0.262,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.3865,0.0123,21.706,-,1.6804,5.0,1.0019,143.93,Point,0.3603,0.1548,0.0,2.35,,True
1051,jw01051020001_02105_00003_mirimage,image,calibration,MIRI/IMAGE,F2550W,No,ZODIACAL-LIGHT-P4-2021B,Polygon 182.34496641199996 4.002322907 182.3727830380002 3.987779617999998 182.35838583599988 3.959842048999998 182.33048327300017 3.9741039239999996,2022-05-31 15:51:35.999,2022-05-31 15:51:58.199,0.37,2018 HP10,-,Main-belt Asteroid,-,-,27.1317,2.1042,1.5162,(182.3576  3.96349),(16.90074  -31.7354),0.262,FASTR1,FULL,-32.0,SPARSE-CYCLING,1032 1024,MJy/sr,0.7142,0.0123,21.706,-,1.6307,5.0,1.0001,33.35,Point,0.2217,0.1596,0.0,0.0,,True
